,id,name,neighbourhood,room_type,price
3806,32502607,Family room 我們是獨立的房間，獨立的洗手間，也有煮嘢食的空間，可供3-4人住宿,Yau Tsim Mong,Entire home/apt,323.0
3807,32503685,土瓜灣獨立房間共四間,Kowloon City,Private room,500.0
3808,32506738,"TWIN-BED SET UP ON CLEVELAND ST, CWB",Wan Chai,Entire home/apt,534.0
3809,32528492,3 Persons Room ( 3 人房內設有私人浴室),Yau Tsim Mong,Private room,365.0
3810,32528592,Ensuite 1-BR Apartment in Kowloon,Kowloon City,Entire home/apt,800.0
3811,32530671,Personal Terrace Peaceful Apartment Tsim Sha Tsui,Yau Tsim Mong,Entire home/apt,568.0
3812,32531366,Studio for 2 in Kowloon,Kowloon City,Entire home/apt,800.0
3813,32531508,1 BRM for 2 pp @KOWLOON,Kowloon City,Entire home/apt,800.0
3814,32531610,Comfy 1-BR Apartment in Kowloon,Kowloon City,Entire home/apt,800.0
3815,32540301,Spectacular Victoria Harbour view apartment！灣仔海景兩房,Wan Chai,Entire home/apt,1011.0
3816,32542948,海之星宿 3睡眠艙 L'etoile de Mer 3 Seaview Deluxe Cabin,Wan Chai,Shared room,917.0
3817,32543272,海之星宿 4睡眠艙 L'etoile de Mer 4 Seaview Deluxe Cabin,Wan Chai,Shared room,1222.0
3818,32543317,海之星宿 5睡眠艙 L'etoile de Mer 5 Seaview Deluxe Cabin,Eastern,Shared room,1561.0
3819,32543439,海之星宿 6睡眠艙 L'etoile de Mer 6 Seaview Deluxe Cabin,Wan Chai,Shared room,1867.0
3820,32548762,温馨舒适丶地铁口丶交通便利丶新净光猛,Kwun Tong,Entire home/apt,1450.0
3821,32552641,"New Serviced Apt, Affordable price, 2min to MTR",Central & Western,Hotel room,2352.0
3822,32553358,The Mercury,Wan Chai,Private room,1800.0
3823,32553519,"ServiceAppt, 2BR,High cost-value ratio,2min to MTR",Central & Western,Hotel room,941.0
3824,32553939,"Nice&Clean! Affordable serviced 1BR, 2min to MTR",Central & Western,Hotel room,2352.0
3825,32556232,Robinson Heights - Double Room,Central & Western,Private room,1000.0
3826,32562168,Central Room(Ml6c),Central & Western,Shared room,170.0
3827,32563788,150 SQ FT. COMPACT  STUDIO SPACE AT MERCER STREET,Central & Western,Entire home/apt,600.0
3828,32564430,"150 sq. ft., STUDIO SPACE ON MERCER STREET.",Central & Western,Entire home/apt,490.0
3829,32574524,港島高層小海開揚400呎一大房一巨廳近地鐵 Cozy Airy Appt near MTR 三面單邊,Eastern,Entire home/apt,612.0
3830,32579644,CENTRAL apartment - 4 bedroom Furnished ( ML7),Central & Western,Entire home/apt,680.0
3831,32580393,Causeway Bay - 4 bedroom apartment w/lift ( C6),Wan Chai,Entire home/apt,650.0
3832,32582301,"Seaside 2BR for Comfy Getaway, Central in 10 mins",Central & Western,Entire home/apt,3000.0
3833,32586224,Extraordinary stay in Kowloon East,Sai Kung,Entire home/apt,650.0
3834,32587429,"BEST & best, One Min Walk to Time Square / MTR!",Wan Chai,Entire home/apt,764.0
3835,32598118,"無敵海景，最舒適的家。臨近迪斯尼、機場，不間斷巴士前往青衣Best view, best home.",Tsuen Wan,Entire home/apt,3419.0
3836,32598839,BEST LOCATION! One Min Walk to Time Square / MTR!,Wan Chai,Entire home/apt,764.0
3837,32599476,家的感覺2.油麻地地铁站C出口。,Yau Tsim Mong,Private room,3688.0
3838,32618302,Triple Ensuite with Bathroom,Yau Tsim Mong,Hotel room,450.0
3839,32621967,fabulous place in kowloon city 位於九龍城的精品单位,Kowloon City,Entire home/apt,523.0
3840,32643177,Studio in Shek Tong Tsui(St4a),Central & Western,Private room,200.0
3841,32646930,Flat Share Room in Hunghom(H1c),Kowloon City,Shared room,230.0
3842,32647653,福田口岸/深圳河旁景观公寓/独享一房/近保税区/会展中心/购物公园/可开发票R,Yuen Long,Entire home/apt,424.0
3843,32648308,Yau Ma Tei Studio - (Y10bs),Yau Tsim Mong,Private room,224.0
3844,32648708,Yau Ma Tei Studio Available (y10b),Yau Tsim Mong,Private room,243.0
3845,32648730,"Quiet, King Room in Beautiful Flat, Causeway Bay",Wan Chai,Private room,850.0
3846,32648806,Tin Hau Room for 2 with lift  (Th1d),Wan Chai,Shared room,233.0
3847,32648892,"Spacious Queen Room in Super Flat, Causeway Bay",Wan Chai,Private room,400.0
3848,32648965,Peaceful Studio with Terrace,Yau Tsim Mong,Entire home/apt,568.0
3849,32649040,Big studio available now in North point (n8e),Eastern,Private room,185.0
3850,32649235,Flat Share Room in Prince Edward(Pe4d),Sham Shui Po,Shared room,247.0
3851,32651074,"150 Sq ft. Studio on Sai Ying Pun,",Central & Western,Entire home/apt,506.0
3852,32653186,160 SQ FT STUDIO - QUIET ENCLAVE OF SAI YING PUN!,Central & Western,Entire home/apt,600.0
3853,32673099,Small studio available in yau ma tei (y10b),Yau Tsim Mong,Entire home/apt,243.0
3854,32677822,Cozy & New Deco apt near TST/JORDAN MTR,Yau Tsim Mong,Entire home/apt,880.0
3855,32678211,Room available in central (ml23a),Central & Western,Private room,280.0
3856,32678218,Central Room(Ml9b),Central & Western,Shared room,280.0
3857,32678923,TASTEFUL STUDIO SET-UP ON GREAT GEORGE STRT.,Wan Chai,Entire home/apt,525.0
3858,32679168,"120 sq. ft. , PATERSON STREET STUDIO IN CWB.",Wan Chai,Entire home/apt,501.0
3859,32698307,BEST LOCATION! One Min Walk to Time Square / MTR!,Wan Chai,Entire home/apt,967.0
3860,32699231,Quarry Bay Studio(Q1b),Eastern,Private room,210.0
3861,32699393,Studio in Tsimshatsui (T6a),Yau Tsim Mong,Private room,357.0
3862,32701409,Twin Room in Kowloon [B3],Yau Tsim Mong,Private room,680.0
3863,32706852,"PET FRIENDLY STUDIO, LOCK HART RD, HK",Wan Chai,Entire home/apt,595.0
3864,32707482,STROLL THOUGH THE HUB OF NIGHT LIFE AT LOCKHART RD,Wan Chai,Entire home/apt,625.0
3865,32709207,离地铁站5分钟，旺角的高层两房公寓！ 四面阳光，适合家庭情侣朋友出游！ 极致地理位置，四通八达！,Yau Tsim Mong,Entire home/apt,628.0
3866,32710204,"Big Window , Bright , Granville Road , TST MTR",Yau Tsim Mong,Entire home/apt,1000.0
3867,32713565,"Causeway Bay Big Room, walk up near Times Sq (10a",Wan Chai,Private room,217.0
3868,32724336,愉景湾海景套房（迪士尼、机场、亚博、Disney、Airport、AsiaWorld-Expo ）,Islands,Entire home/apt,1550.0
3869,32724759,Cosy Home in Central Hong Kong - Great Location,Central & Western,Entire home/apt,1100.0
3870,32732290,Bedspace in Kowloon !!! Shared Room -- CHEAP !!!,Yau Tsim Mong,Shared room,101.0
3871,32740852,Bright big studio in culture center of Hongkong,Kowloon City,Entire home/apt,3009.0
3872,32754296,(SALE) Room available in Yau Ma Tei - Y8g,Yau Tsim Mong,Private room,101.0
3873,32761674,旺角，你會找到與別不同的香港！徒步1分鐘旺角站，Wi-Fi＋TV完備！1房公寓，交通便捷，可住3人,Yau Tsim Mong,Entire home/apt,220.0
3874,32769911,Nice studio near to MTR HKU & Sai Ying Pun station,Central & Western,Entire home/apt,489.0
3875,32771619,Sheung Wan Room for 2 with lift !!! (sw17c),Central & Western,Private room,268.0
3876,32771653,Cherish,Islands,Entire home/apt,1200.0
3877,32792199,Double Room in Kowloon [3],Yau Tsim Mong,Private room,250.0
3878,32797942,160 SQ FT STUDIO AT  LEIGHTON ROAD- CAUSEWAY BAY,Wan Chai,Entire home/apt,510.0
3879,32823541,"170 sq. ft., LEIGHTON RD. STUDIO, CWB.",Wan Chai,Entire home/apt,500.0
3880,32823711,"215 sq.ft. CHARMING STUDIO on PATERSON STR, CWB",Wan Chai,Entire home/apt,680.0
3881,32825706,HK High Spec Serviced Apartment,Wan Chai,Entire home/apt,1500.0
3882,32833447,旺角近地鐵/朗豪坊旁 /溫馨住5-7人 交通便利購物美食中心Near to Mongkok MTR,Yau Tsim Mong,Entire home/apt,2687.0
3883,32852017,旺角近地鐵 MTR朗豪坊旁 住6-11人酒店式豪華1.9米罕見大床 交通便利購物美食中心,Yau Tsim Mong,Entire home/apt,2632.0
3884,32854651,"WHITE HOUSE STUDIO ON QUEEN'S ROAD, HONGKONG",Central & Western,Entire home/apt,580.0
3885,32858500,Newly Renovated (Sai Wan) 03 @ HKU Station,Central & Western,Entire home/apt,1400.0
3886,32874713,Prince Edward Room(Pe1a),Sham Shui Po,Shared room,170.0
3887,32875215,Causeway Bay Room(C2c),Wan Chai,Private room,210.0
3888,32875687,"Best in TST, Modern Comfy 2 Bedroom, Mins to MTR",Yau Tsim Mong,Entire home/apt,1811.0
3889,32877498,4 Bedroom CAUSEWAY BAY !!! Apartment   ..... C22,Wan Chai,Entire home/apt,800.0
3890,32878065,4 Bedroom Apt in CENTRAL ! next to Escalator (ml7),Central & Western,Entire home/apt,630.0
3891,32883903,"旺中帶靜  ,   舒適 ,空間大 ，近V-City   超赞美山美宅❤玩转机高铁广深澳中环旺角湾仔",Tuen Mun,Private room,554.0
3892,32889079,BEST LOCATION! One Min Walk to Time Square / MTR!,Wan Chai,Entire home/apt,713.0
3893,32900779,"Spacious and modern 1 bedroom apt,  3 min from MTR",Central & Western,Entire home/apt,890.0
3894,32901557,"Lux Studio apt with rooftop, pool&gym",Wan Chai,Entire home/apt,892.0
3895,32906245,"NELSON STREET STUDIO UNITS, MONGKOK",Yau Tsim Mong,Entire home/apt,740.0
3896,32907952,SALE Room - CHEAP ! for 1 person --- Keep Moving !,Wan Chai,Private room,106.0
3897,32910168,Premium Gem For2 @Jordan3mins to Austin station,Yau Tsim Mong,Entire home/apt,302.0
3898,32910658,A charming traditional  flat in Old Sai Kung,Sai Kung,Entire home/apt,990.0
3899,32914854,Cool and Amazing Gem in Lantau,Islands,Entire home/apt,750.0
3900,32925497,"Central - CENTRAL Room for 1 person, Soho (ml8d)",Central & Western,Private room,174.0
3901,32925892,Small STUDIO w/own bathroom near HKU  MTR (st4a),Central & Western,Entire home/apt,170.0
3902,32925961,Wanchai Room ---- for 1 person ---- (W9d),Wan Chai,Private room,167.0
3903,32928274,森威大厦罗湖火车站旁文锦渡口岸对面三分钟地铁站电梯大厦安静独立一房一厅,North,Entire home/apt,305.0
3904,32928429,簡單住宿，合單身人士,Tuen Mun,Shared room,341.0
3905,32928559,Fortress Hill Room for 2 persons with LIFT ! F4b),Eastern,Private room,156.0
3906,32928728,HKU  Walk to HKU studio --- with  lift (st4d),Central & Western,Entire home/apt,234.0
3907,32929008,Sheung Wan Room for 2 ...walk to CENTRAL  ( sw18c),Central & Western,Private room,250.0
3908,32945007,Sham Sui Po --- Room for 2 with lift.  (sp4c),Sham Shui Po,Private room,234.0
3909,32945363,SUPER ----- SALE  Room --- for 1 person..in HK/KLN,Central & Western,Private room,110.0
3910,32945635,SUPER - SALE Room for  2  Persons !  HK or Kowloon,Wan Chai,Private room,140.0
3911,32945658,"BRIGHT & SPACIOUS, SUN-WUI RD, CWB",Wan Chai,Entire home/apt,600.0
3912,32946332,CWB  / Wanchai / Central .HK side  SALE room for 1,Wan Chai,Private room,106.0
3913,32956351,Convenient/MTR5min/central located/prince Edward,Yau Tsim Mong,Shared room,150.0
3914,32967212,Small Cozy Room - Y2f,Yau Tsim Mong,Private room,101.0
3915,32967781,Luxurious apartment at the heart of Wan Chai!!!!,Wan Chai,Entire home/apt,1400.0
3916,32969376,Double Room in Kowloon [C6],Yau Tsim Mong,Private room,350.0
3917,32970537,Wanchai Room for 1 person with lift (W10a),Wan Chai,Private room,147.0
3918,32971514,"183sq.ft., HOMESPACE ON PATERSON STREET, CWB",Wan Chai,Entire home/apt,640.0
3919,32975286,#B) New & Comfy Private Room @ 1 Min TST station,Yau Tsim Mong,Private room,368.0
3920,32977497,#C) New & Comfy Private Room @ 1 Min TST station,Yau Tsim Mong,Private room,428.0
3921,32978376,Safe & Cozy apartment in center TST,Yau Tsim Mong,Entire home/apt,1780.0
3922,32984920,Cute budget room in hongkong island,Central & Western,Private room,399.0
3923,32985171,Simple budget room Next to MTR exit D2.,Yau Tsim Mong,Private room,399.0
3924,32994093,（720）超讚酒店式大床房--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,Yau Tsim Mong,Private room,550.0
3925,32994626,（726）超讚酒店式大床房--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,Yau Tsim Mong,Private room,500.0
3926,32996587,（716）超讚酒店式单人间--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人姐，波鞋街,Yau Tsim Mong,Private room,283.0
3927,32996787,（713）超讚酒店式大床房--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,Yau Tsim Mong,Private room,502.0
3928,33000968,Private room in a quite village,Sai Kung,Private room,400.0
3929,33004548,Cozy & comfy room Near Subway!,Yau Tsim Mong,Private room,399.0
3930,33004774,屯門珠海學院旁單人房4分黃金海岸Cozy Single Broom 4minsGold Coast,Tuen Mun,Private room,602.0
3931,33005099,"500 M from JORDAN MTR, BOWRING STRT. STUDIO HK",Yau Tsim Mong,Entire home/apt,770.0
3932,33005317,Cozy studio private in wanchai with WIFI 160sqft,Wan Chai,Entire home/apt,380.0
3933,33023871,Peaceful green space with a balcony,Islands,Entire home/apt,1071.0
3934,33030868,红馆演唱会红磡高层五星酒店式公寓海景房豪华装海韵轩海湾轩理工大嘉里酒店边维港夜景尖沙咀海港城庙街旺角,Kowloon City,Entire home/apt,946.0
3935,33032531,"Lovely room Near LkF,1920's Chinise restaurants",Central & Western,Private room,420.0
3936,33036653,4People Room (Private Bathroom) 4 人家庭房,Yau Tsim Mong,Private room,634.0
3937,33036885,Newly furnished Rooms in Hung Hom Apartment!,Kowloon City,Private room,700.0
3938,33065077,Exquisite apartment with private top-floor balcony,Wan Chai,Entire home/apt,1126.0
3939,33069622,市中心膠囊旅館地鐵1分鐘city center capsule hotel MTR 1mins,Yau Tsim Mong,Shared room,348.0
3940,33074911,Tsimshatsui STUDIO for 4 persons !!! walk up (t6b),Yau Tsim Mong,Entire home/apt,310.0
3941,33075021,STUDIO in Tsim Sha Tsui  for 2 persons walkup (t6a,Yau Tsim Mong,Entire home/apt,213.0
3942,33075134,Yaumatei STUDIO for 2 persons walkup 1/f (Y10C),Yau Tsim Mong,Private room,206.0
3943,33075669,This is a nice four bedrooms apartment(Tk6e1),Yau Tsim Mong,Shared room,78.0
3944,33078877,Oasis within CWB--Busy Heart Centre of HK! 7-12ppl,Wan Chai,Entire home/apt,2489.0
3945,33081389,POLY U --- walk there ! Hunghom Room for 2  ( H1c),Kowloon City,Private room,184.0
3946,33081818,Bedspace for 1 Olympic MTR - Tai Kok Tsui  (tk6e1),Yau Tsim Mong,Shared room,78.0
3947,33082910,BEST LOCATION! One Min Walk to Time Square / MTR!,Wan Chai,Entire home/apt,747.0
3948,33088036,STUDIO for 4 persons - North Point  ( N8e),Eastern,Entire home/apt,266.0
3949,33101961,3.市中心膠囊旅館地鐡1分鐘City Center Capsule Hotel MTR 1min,Yau Tsim Mong,Shared room,348.0
3950,33102053,8.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,Yau Tsim Mong,Shared room,348.0
3951,33102088,4.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,Yau Tsim Mong,Shared room,348.0
3952,33102124,5.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1min,Yau Tsim Mong,Shared room,348.0
3953,33102153,6.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,Yau Tsim Mong,Shared room,345.0
3954,33102200,7.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,Yau Tsim Mong,Shared room,345.0
3955,33110377,"旺角銀行中心零距離（拉斯維加斯）Las Vegas Homestay,旅遊住宿，party，慶祝",Yau Tsim Mong,Entire home/apt,1880.0
3956,33111732,Brand New Studio Apartment in North Point - E7,Eastern,Entire home/apt,650.0
3957,33117236,知足自遊行,Yau Tsim Mong,Shared room,178.0
3958,33119271,Entire 3 Bedroom Flat,Central & Western,Private room,1009.0
3959,33120601,旺角彌敦道零距離地鐵站（拉斯維加斯）Las Vegas Homestay 旅遊住宿，party，慶祝,Yau Tsim Mong,Entire home/apt,1650.0
3960,33122901,Deluxe Double room With Private Bathroom #2,Yau Tsim Mong,Private room,138.0
3961,33123386,Deluxe Family Room With Private Bathroom #3,Yau Tsim Mong,Private room,191.0
3962,33123688,Deluxe Double Room With Private Bathroom #4,Yau Tsim Mong,Private room,138.0
3963,33128453,Great location in the heart of CENTRAL SOHO!,Central & Western,Private room,400.0
3964,33128966,Nicely Modern affordable room Next to the subway!,Yau Tsim Mong,Private room,399.0
3965,33129005,安静美麗民宿,Yau Tsim Mong,Private room,8000.0
3966,33131457,Cozy quiet space in a busy city,Eastern,Entire home/apt,600.0
3967,33141985,Tin Hau Apartment with everything you need,Wan Chai,Entire home/apt,600.0
3968,33148738,"ECONOMICAL STUDIO, TAI PING SHAN, HK.",Central & Western,Entire home/apt,460.0
3969,33149869,"215 sq.ft. CHARMING STUDIO on PATERSON STR, CWB.",Wan Chai,Entire home/apt,690.0
3970,33167865,Luxury loft in converted warehouse,Southern,Entire home/apt,1200.0
3971,33170043,SKYGARDEN,Central & Western,Private room,12500.0
3972,33170826,#73 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,Wan Chai,Private room,350.0
3973,33170935,西貢2100呎獨棟，房間A到D，眉詢 lD: hugoyaya0307,Tai Po,Private room,500.0
3974,33171052,西貢2100呎村屋連天台，房間A to D，眉詢 lD: hugoyaya0307,Tai Po,Private room,500.0
3975,33171064,#74 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,Wan Chai,Private room,580.0
3976,33171259,#75 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,Wan Chai,Private room,550.0
3977,33171515,queen size bedroom in Sai yin pun with terrace,Central & Western,Private room,480.0
3978,33175695,CENTRALLY STUDIO ON QUEENS RD WEST,Central & Western,Entire home/apt,525.0
3979,33177545,"170 SQ FT ELEGANT HIGH STREET STUDIO, SAI YING PUN",Central & Western,Entire home/apt,555.0
3980,33177632,"STUDIO ON QUEENS ROAD WEST, HK",Central & Western,Entire home/apt,550.0
3981,33180383,Great location and comfy privāte room (TST)6,Yau Tsim Mong,Private room,450.0
3982,33186409,在香港這就是你溫馨的家,Kwun Tong,Entire home/apt,1487.0
3983,33195942,Wanchai room for 2 - with lift !!! ------ ( MH3c),Wan Chai,Private room,273.0
3984,33200026,1 灣仔 單人太空艙床位  3分鐘到銅鑼灣時代廣場,Wan Chai,Shared room,200.0
3985,33204910,海边两室两厅一厨一卫香港体育馆红馆演唱会红磡理工大嘉里酒店边 海韵轩海湾轩酒店式公寓尖沙咀海港城旺角,Yau Tsim Mong,Entire home/apt,926.0
3986,33230567,8號房兩大床4人房,Yau Tsim Mong,Private room,600.0
3987,33233569,亲子家庭房,Yau Tsim Mong,Private room,250.0
3988,33236117,"BUDGET STUDIO ON NATHAN RD, YAU MA TEI.",Yau Tsim Mong,Entire home/apt,430.0
3989,33237197,"160 sq. ft., LEIGHTON RD. STUDIO, CWB , HK",Wan Chai,Entire home/apt,510.0
3990,33254311,3min High Speed Rail 高速鐵路 Renovated 1000sf 2BR 2BA,Yau Tsim Mong,Entire home/apt,1990.0
3991,33254772,Spacious one bedroom,Wan Chai,Entire home/apt,969.0
3992,33260454,Ensuite Yaumatei room for 2 with Own Bathroom y13d,Yau Tsim Mong,Private room,210.0
3993,33265116,Studio for 2 near HKU MTR -- bunkbed +Lift (st4b),Central & Western,Entire home/apt,240.0
3994,33268620,"Green and tranquil, a house that breathes",North,Entire home/apt,8000.0
3995,33277753,Modern 3 bed Apartment in the heart of CausewayBay,Wan Chai,Entire home/apt,1500.0
3996,33280474,Master bed room with private  bath,Eastern,Private room,700.0
3997,33297571,Central. Central. Central small room .walkup (ml7c,Central & Western,Private room,217.0
3998,33297776,Small room in Causeway Bay -shareflat  ( c20b,Wan Chai,Private room,100.0
